,hotel,ratings,review,real_date
706,스위스 그랜드 호텔,5,고급스럽고 깔끔하니 좋았어요,2020. 01. 28
707,스위스 그랜드 호텔,5,가격 대비 최고의 호텔,2020. 01. 26
708,스위스 그랜드 호텔,5,좋아요 담에또,2020. 01. 24
709,스위스 그랜드 호텔,5,최고입니다,2020. 01. 24
710,스위스 그랜드 호텔,5,깨끗하고 좋았어요,2020. 01. 23
711,스위스 그랜드 호텔,5,너무 좋았어요.굳굳!,2020. 01. 23
712,스위스 그랜드 호텔,5,너무 좋아요 ^^,2020. 01. 22
713,스위스 그랜드 호텔,4,가성비 좋아요,2020. 01. 22
714,스위스 그랜드 호텔,5,좋아요ㅎㅎ,2020. 01. 22
715,스위스 그랜드 호텔,2,기대이하 ㅠ,2020. 01. 22
716,스위스 그랜드 호텔,5,조아요조아요,2020. 01. 21
717,스위스 그랜드 호텔,5,여자친구와의 첫 생일 추억 잘 남기고 갑니다!,2020. 01. 21
718,스위스 그랜드 호텔,5,조용하고 음악소리가 좋아요,2020. 01. 20
719,스위스 그랜드 호텔,5,침대덕분에 정말 꿀잠,2020. 01. 20
720,스위스 그랜드 호텔,5,앤틱한 느낌이 많긴하디만 그래도 5성급이네요,2020. 01. 20
721,스위스 그랜드 호텔,5,"호텔 룸이 넓고 깨끗하며 분위기도 좋았습니다. 특히 침구가 푹신해서 좋았어요
저렴한 가격에 예약해서 좋았고 다음에 또 방문하고 싶네요 감사합니다",2020. 01. 19
722,스위스 그랜드 호텔,5,"처음 들어갈때 건물이 조금 낡은 것 같아서 걱정했는데, 룸 컨디션이 너무 좋고 또 수영장도 잘 관리되고 있어서 너무 편안하게 이용하고 갑니다~ 재방문 의사 있어요!",2020. 01. 19
723,스위스 그랜드 호텔,4,잘이용하고갑니다,2020. 01. 19
724,스위스 그랜드 호텔,4,편하게 잘 묵고갑니다. 침구가 엄청편해요,2020. 01. 19
725,스위스 그랜드 호텔,4,생각보다 좋았어요 근데 미니바라고있는데 물도 돈을받아요..ㅎ,2020. 01. 18
726,스위스 그랜드 호텔,5,가성비 정말 좋은 호텔입니다.,2020. 01. 18
727,스위스 그랜드 호텔,3,샤워부스 문이 덜컹거리고 수압 낮아서 문제제기한부분 조치를 해주셨지만 온수조절이 잘 안되어서 불편했네요. 방넓고 침구 편안해서 잘쉬었습니다.,2020. 01. 17
728,스위스 그랜드 호텔,5,객실이 참 깔끔하고 편합니다.,2020. 01. 17
729,스위스 그랜드 호텔,5,깔끔했어요,2020. 01. 15
730,스위스 그랜드 호텔,4,1층에 편의점있어서 다행이였어요,2020. 01. 15
731,스위스 그랜드 호텔,5,재미있게 놀다갑니다 다음에도 또 올게요~,2020. 01. 15
732,스위스 그랜드 호텔,5,잘 묵었습니다,2020. 01. 14
733,스위스 그랜드 호텔,5,커넥팅 객실일때는 욕조있어요 데스크직원들 친절도 완전 좋구 수영장 2회 갈 수 있어서 호텔에서만 있었어요,2020. 01. 14
734,스위스 그랜드 호텔,5,슈페리얼 등급방에서 머물렀는데 생각보다 되게 좋았어요 ㅎㅎ,2020. 01. 14
735,스위스 그랜드 호텔,5,라운지에서 편하게술먹고 편하게쉬다감니다,2020. 01. 13
736,스위스 그랜드 호텔,5,디럭스등급도 나쁘지않게 쉬다갈수있네요,2020. 01. 13
737,스위스 그랜드 호텔,5,편안하게쉬다감니다,2020. 01. 13
738,스위스 그랜드 호텔,5,침대가 완전 편함....,2020. 01. 12
739,스위스 그랜드 호텔,5,굿굿굿굿궁,2020. 01. 12
740,스위스 그랜드 호텔,5,외관은 좀 올드하지만 방은 깨끗하고 좋았습니다,2020. 01. 12
741,스위스 그랜드 호텔,5,이브날 너무 좋아서 다시 묵었습니다. 역시 좋습니다. 라운지도 이용했는데 너무 좋은 시간이었습니다. 자주 갈거에요,2020. 01. 12
742,스위스 그랜드 호텔,5,최고의 호텔입니다. 왜 5성급인지 알게됐음. 4성급과 급차이가 피부로 느껴질 정도. 일단 침대가 진짜 최고입니다. 시설부터 작은 비품까지도 고급스럽고 직원도 너무 친절함.,2020. 01. 12
743,스위스 그랜드 호텔,5,진짜 좋아요,2020. 01. 11
744,스위스 그랜드 호텔,4,좋은호텔답게 좋앗습니다,2020. 01. 11
745,스위스 그랜드 호텔,5,접근성은 떨어지지만 호텔이 좋네요 라운지는 별로지만 조식 맛있습니다,2020. 01. 11
746,스위스 그랜드 호텔,1,친일파 후손 호텔,2020. 01. 10
747,스위스 그랜드 호텔,5,아주 굿굿,2020. 01. 10
748,스위스 그랜드 호텔,5,룸 컨디션도 라운지도 가격대비 너무 좋아서 편히 푹 쉬고 만족스러운 1박하고 왔습니다.,2020. 01. 10
749,스위스 그랜드 호텔,5,좋은가격에 잘 쉬다가요,2020. 01. 09
750,스위스 그랜드 호텔,5,좋아요 정말,2020. 01. 09
751,스위스 그랜드 호텔,5,한적하니 좋아요,2020. 01. 09
752,스위스 그랜드 호텔,5,깔끔하고 실내와 친절한 프런트 훌륭한 시설까지 나무랄데 없었습니다. 이름 바뀌어도 또 갈것 같아요,2020. 01. 09
753,스위스 그랜드 호텔,5,화장실수압이약해서 살짝 불편햇던거말고는 만족하며 쉬고 왓습니다 객실도깨끗햇고 배달음식도 받을수잇고 친절하셔서 기분좋게 잘쉬고왓네요,2020. 01. 09
754,스위스 그랜드 호텔,5,아주좋은숙소,2020. 01. 08
755,스위스 그랜드 호텔,5,빈티지느낌에 수영장도 아주 좋았어요!!,2020. 01. 08
756,스위스 그랜드 호텔,4,마지막 그랜드 힐튼이어서 더 뜻깊었어요~,2020. 01. 08
757,스위스 그랜드 호텔,5,"괜찮았어요 근데 서비스엉망 가운도 없고 
서비스 물도 준비안되있고 참..",2020. 01. 08
758,스위스 그랜드 호텔,5,아주좋았습니다,2020. 01. 07
759,스위스 그랜드 호텔,4,좋았습니다~,2020. 01. 07
760,스위스 그랜드 호텔,3,괜찮았어요,2020. 01. 07
761,스위스 그랜드 호텔,3,!!!!!,2020. 01. 07
762,스위스 그랜드 호텔,5,룸이 크고 좋아요 어메니티는 별로.. 편의점도 있어서 편해요,2020. 01. 07
763,스위스 그랜드 호텔,5,객실은 나름 청결했어요 연말에 호캉스 잘 보내고갑니다~,2020. 01. 07
764,스위스 그랜드 호텔,5,연말 어수선함 준비 상태 아쉬웠지만 해피뉴이어,2020. 01. 07
765,스위스 그랜드 호텔,5,내부 인테리어 정말 훌륭 / 수영장 무료 이용 good / 전체적으로 품격있는 호텔,2020. 01. 06
766,스위스 그랜드 호텔,5,진짜 왜 5성급 인증인지 알 것 같은 호텔이였어요! 정말 잘 쉬다가 갑니다. 다음에 한번 더 갈 것 같아요~ 기회되서 싸게 예약했는데 정말 좋았어요^^~ 또 다시 가고싶은 곳! 후기가 다들 칭찬 밖에 없어서 믿고 갔지만 이유를 알 것 같았습니다:) 욕조가 ㄴ없던점이 조금 아쉽지만 그래도 너무 좋았어요~!~!,2020. 01. 06
767,스위스 그랜드 호텔,5,시설도 좋고 친절합니다,2020. 01. 06
768,스위스 그랜드 호텔,5,깨끗합니다,2020. 01. 06
769,스위스 그랜드 호텔,5,깨끗합니다,2020. 01. 06
770,스위스 그랜드 호텔,5,깨끗합니다 좋아요,2020. 01. 06
771,스위스 그랜드 호텔,5,완전 좋았어요~ 덕분에 많은 추억 쌓고 갑니다.,2020. 01. 06
772,스위스 그랜드 호텔,5,오래된 건물 치고 꽤 깔끔한 시설에 놀라왔어요 역시나 뷔페는 차갑고 신선도가 떨어지는 음식이 많아 실망스러웠고 얇은 내벽설계로 취약한 방음은 마이너스 포인트,2020. 01. 06
773,스위스 그랜드 호텔,3,"와이파이 유료, 방음이 잘 안됨",2020. 01. 06
774,스위스 그랜드 호텔,5,좋았습니다!,2020. 01. 06
775,스위스 그랜드 호텔,5,깨끗하고 좋습니다,2020. 01. 06
776,스위스 그랜드 호텔,5,좋아요ㅎㅎ,2020. 01. 06
777,스위스 그랜드 호텔,5,즐겁게 놀고 갑니다,2020. 01. 05
778,스위스 그랜드 호텔,5,고풍스러운 호텔 느낌이구요 침구류가 엄청 좋았어요. 수영장가는 동선과 안내가 잘 안되어있어서 조금 아쉽긴한데 투숙객은 무료로 이용할 수 있고 따뜻한 물에 천창으로 되어있어서 분위기는 좋습니다,2020. 01. 05
779,스위스 그랜드 호텔,4,그럭저럭 방은좋아요,2020. 01. 05
780,스위스 그랜드 호텔,5,물 수압이 낮은것빼고 좋습니다.,2020. 01. 05
781,스위스 그랜드 호텔,5,레스토랑에서 와인한잔하며 크리스마스를 아름답게 보냈습니다.,2020. 01. 05
782,스위스 그랜드 호텔,5,괜찮았어요~,2020. 01. 05
783,스위스 그랜드 호텔,2,칫솔을 안주고 사는곳은 처음 봤어요 거기다가 방음도 안되서 한번씩 쿵쿵 할때마다 놀랬어요 살짝 아쉽네요,2020. 01. 05
784,스위스 그랜드 호텔,5,좋았습니다,2020. 01. 05
785,스위스 그랜드 호텔,5,너무 고급스럽고 좋아요,2020. 01. 05
786,스위스 그랜드 호텔,5,"방이 넓고 친절해서 좋았습니다
다만 조식은 조금 부실해요",2020. 01. 05
787,스위스 그랜드 호텔,5,구냥최고.,2020. 01. 05
788,스위스 그랜드 호텔,5,편히쉬다가 갑니다,2020. 01. 05
789,스위스 그랜드 호텔,5,"객실 상태, 넓이, 교통부분까지 기대했던 것 이상으로 만족하였습니다. 특히나 새해 분위기 연출 및 시설 부분에서 만족입니다. 뷔페도 굿입니다^.^",2020. 01. 05
790,스위스 그랜드 호텔,5,깨끗한곳에서 편히 잘 쉬었다 왔네요~^^,2020. 01. 05
791,스위스 그랜드 호텔,5,좋앗습니다,2020. 01. 05
792,스위스 그랜드 호텔,4,생각보다 방이 넓고 쾌적했어요,2020. 01. 04
793,스위스 그랜드 호텔,5,역시 기대이상으로 좋아요,2020. 01. 04
794,스위스 그랜드 호텔,5,ㅇㅇㅇㅇㅇㅇ,2020. 01. 04
795,스위스 그랜드 호텔,5,만족합니다가격대기,2020. 01. 04
796,스위스 그랜드 호텔,5,침대가 짱 편하네요,2020. 01. 04
797,스위스 그랜드 호텔,5,재미있었어요,2020. 01. 03
798,스위스 그랜드 호텔,3,좋은 가격 좋은 서비스,2020. 01. 03
799,스위스 그랜드 호텔,5,생각보다 좋았어요^^,2020. 01. 03
800,스위스 그랜드 호텔,5,ㅇㅇㅇㅇㅇㅇ,2020. 01. 03
801,스위스 그랜드 호텔,5,오후 3시 이전에 조금이라도 빨리 체크인은 안됩니다. 주차공간은 여유롭습니다. 근처에 아파트단지 주변 피자 등 작은식당들 있어서 외식도 어렵진 않아요. 시설 깨끗하고 침대 푹신해요 기절함,2020. 01. 03
802,스위스 그랜드 호텔,5,"건물이 오래 되었지만 편하게 쉬다가 갑니다!
2020년 이름이 바꼈다고 들었는데 기대해 보겠습니다~",2020. 01. 02
803,스위스 그랜드 호텔,3,"수영장을 모자쓰고 화장지워야지 들어갈 수 있다는게 너무 안좋았어요 ,,, ㅠ 연인들끼리 가는덴데 좀 심했어요",2020. 01. 02
804,스위스 그랜드 호텔,2,"어메니티 작고 별로입니다, 치솔도 비치되어있지 않고, 
비지니스 센터가 다녀본곳중 제일 비싸네요
수영장 춥고 많이 낙후되어있습니다 
전체적으로 서비스 보다 이윤만 많이 남기려고 하는 느낌이 듭니다",2020. 01. 02
805,스위스 그랜드 호텔,5,너무 좋았습니다 만족 만족이에요,2020. 01. 02
806,스위스 그랜드 호텔,5,건물은 오래됐지만 시설은 안그래요. 편안하고 조용해서 좋았어요,2020. 01. 02
807,스위스 그랜드 호텔,5,침대가 정말 푹신푹신해요. 5성급답네요.,2020. 01. 01
808,스위스 그랜드 호텔,4,만족 그럭저럭 좋아요! 일반객실 빈방없다고 업그레이드해주심,2020. 01. 01
809,스위스 그랜드 호텔,5,다 좋은데 위치가 좀 멀어서 아쉬웠어요,2020. 01. 01
810,스위스 그랜드 호텔,5,"친절하구 깨끗해서 포근하게 잘잤어욤
셔틀타고 홍대가서 맛있는거 먹고왔어욤
그런데 그냥 사우나갔다가 호텔에서 음식 시켜먹을껄 약간 후회도 했어요 왜냐면 호텔룸이 너무 포근해서 아쉬웠거든요 ㅎㅎㅎㅎㅎ",2020. 01. 01
811,스위스 그랜드 호텔,5,사진보다 넓고 편안한 인테리어입니다. 행복한 연말 보내고 갑니다.,2020. 01. 01
812,스위스 그랜드 호텔,4,good.,2020. 01. 01
813,스위스 그랜드 호텔,5,분위기 좋고 만족합니다,2020. 01. 01
814,스위스 그랜드 호텔,5,깔끔했습니다,2020. 01. 01
815,스위스 그랜드 호텔,5,짱 좋은디요?,2020. 01. 01
816,스위스 그랜드 호텔,5,백련산 뷰가 좋고 프론트 직원들이 친절합니다,2020. 01. 01
817,스위스 그랜드 호텔,5,깨끗하고 시설 좋네요,2020. 01. 01
818,스위스 그랜드 호텔,5,주차장넓고 수영장좋고 친절함,2019. 12. 31
819,스위스 그랜드 호텔,5,고급지고조아요,2019. 12. 31
820,스위스 그랜드 호텔,5,ㅎㅎㅎㅎㅎ,2019. 12. 31
821,스위스 그랜드 호텔,5,홍제역에서 조금 떨어져 있는 위치라 걱정도 많이 했지만 시내를 편하게 갈 수 있는 셔틀버스가 마련 되어 있어서 너무 편리했습니다. 직원분들도 다들 너무 친절하시고 수영장도 무료로 이용하고 갈 수 있어 매우 만족하였습니다. 기회가 된다면 다음에 또 오고싶네요~,2019. 12. 31
822,스위스 그랜드 호텔,5,정말 두 말이 필요없음... 침대가 정말 편해요,2019. 12. 31
823,스위스 그랜드 호텔,5,"힐튼이란 이름이 오늘로써 끝나네요..
12월 생일 잘보내고 갑니다.
더 멎진 호텔이 되길....",2019. 12. 31
824,스위스 그랜드 호텔,5,"갤실 컨디션 좋고 수영장 가는길이 참 이뻤어요
좋은 추억 남기고 가요",2019. 12. 31
825,스위스 그랜드 호텔,4,너무 편하게 있다가요 정말 푹 잤네요ㅎ,2019. 12. 30
826,스위스 그랜드 호텔,5,호텔 5성급이지만 조식은 비추,2019. 12. 30
827,스위스 그랜드 호텔,5,크리스마스 잘 보냈습니다,2019. 12. 30
828,스위스 그랜드 호텔,4,좋았습니다,2019. 12. 30
829,스위스 그랜드 호텔,5,"교통은 조금 불편했지만 5성급 가성비 최고.
객실도 넓고 청결상태도 최상급",2019. 12. 30
830,스위스 그랜드 호텔,5,너무 좋았습니다!,2019. 12. 30
831,스위스 그랜드 호텔,4,너무 멀어요ㅠㅠ,2019. 12. 30
832,스위스 그랜드 호텔,5,좋네용 ㅎㅎ 1층에 편의점도있고 괜찮아요!,2019. 12. 30
833,스위스 그랜드 호텔,5,만족합니다,2019. 12. 30
834,스위스 그랜드 호텔,5,수영장 물이 특히 좋았어요,2019. 12. 30
835,스위스 그랜드 호텔,4,접근성이 너무 떨어져서 계속 택시타고 다녔어요ㅠㅠ,2019. 12. 29
836,스위스 그랜드 호텔,5,괜찮았습니다,2019. 12. 29
837,스위스 그랜드 호텔,5,좋았습니다.,2019. 12. 29
838,스위스 그랜드 호텔,5,엄 청 좋 아 요 ㅋㅋㅋㅋ 백번도 갈듯,2019. 12. 28
839,스위스 그랜드 호텔,5,ㅡ푹 잘쉬고왓습니다,2019. 12. 28
840,스위스 그랜드 호텔,5,시설도 깨끗하고 재밌어용,2019. 12. 28
841,스위스 그랜드 호텔,5,넓고 좋습니다 호텔안에 편의점이 24시가 아니라 아쉬웠어요 위치도 애매하고 주변에 편의시설이부족해서흠입니다,2019. 12. 28
842,스위스 그랜드 호텔,5,친구 부부랑 같이 왔는데 좋다고 하네요.,2019. 12. 27
843,스위스 그랜드 호텔,5,"크리스마스 트리 아직 있어서. 크리스마스 기분도 나고. 직원분들 친절하시고. 셔틀버스 있어서 편하고..
방도 깨끗하고...잘 쉬고 있습니다",2019. 12. 27
844,스위스 그랜드 호텔,5,너무너무 만족하고 갑니다! 역시 믿고가는 5성급!,2019. 12. 27
845,스위스 그랜드 호텔,4,다른 건 다 좋은데 가구 밑 콘센트 같은 배치가 안좋았어요,2019. 12. 27
846,스위스 그랜드 호텔,5,너무 서비스가 좋았고 시설이 깔끔했습니다.,2019. 12. 26
847,스위스 그랜드 호텔,5,"깨끗하고 조용하고 좋아요.
단 복도에서 방들 내부 티비소리 대화하는 소리
방안에서는 밖에 안들여요.",2019. 12. 26
848,스위스 그랜드 호텔,5,객실넓고깨끗합니다,2019. 12. 26
849,스위스 그랜드 호텔,5,"호텔은 역시 네임밸류 무시못해요
불만사항 한 가지도 없었습니다. 세브란스병원가기전에 숙박했는데 아침까지 잘쉬고왔어요~^^",2019. 12. 26
850,스위스 그랜드 호텔,5,좋습니다.,2019. 12. 26
851,스위스 그랜드 호텔,5,크고 좋았어요,2019. 12. 26
852,스위스 그랜드 호텔,5,침대가 너무 푹신푹신하고 좋았어요~,2019. 12. 26
853,스위스 그랜드 호텔,4,만족합니다,2019. 12. 26
854,스위스 그랜드 호텔,5,괜히 힐튼힐튼 거리는게 아닙니다. 깔끔은 물론 고급지고 세세한 부분까지 챙기면서 고객서비스도 우수합니다,2019. 12. 25
855,스위스 그랜드 호텔,5,넓고편안합니다,2019. 12. 25
856,스위스 그랜드 호텔,5,편안하게 쉬고 갑니다,2019. 12. 25
857,스위스 그랜드 호텔,5,저렴한 가격에 잘놀다 왔습니다,2019. 12. 25
858,스위스 그랜드 호텔,5,수영장시설도잘되있고 좋았어용ㅎㅎ,2019. 12. 24
859,스위스 그랜드 호텔,5,최고의 호텔,2019. 12. 24
860,스위스 그랜드 호텔,5,너무좋았어요~♡,2019. 12. 24
861,스위스 그랜드 호텔,5,너무 편안하게 잘 놀다 갑니다,2019. 12. 24
862,스위스 그랜드 호텔,5,깔끔했어요,2019. 12. 24
863,스위스 그랜드 호텔,5,"정말 싼 가격에 크리스마스 기간에 머물 수 있었습니다.
시설 내부도 너무 깨끗하고 직원분들도 너무 친절하셨습니다.
침대가 정말 푹신하니 누워있을때 넘 행복했네요...
이곳은 칫솔.치약은 따로 구매하셔야 되고
로비에 CU가 있으니 거기서 주전부리 사시면 될 것 같습니다.
정말 좋은 곳 싼 가격에 잘 즐기고갑니다~~~더보기",2019. 12. 24
864,스위스 그랜드 호텔,5,아늑하고 좋은시설,2019. 12. 24
865,스위스 그랜드 호텔,5,좋았습니다,2019. 12. 24
866,스위스 그랜드 호텔,5,좋아요~ 시설도 생각보다 괜차나요^^,2019. 12. 24
867,스위스 그랜드 호텔,2,위치가 생각보다 너무안좋음,2019. 12. 24
868,스위스 그랜드 호텔,3,간식 안먹었는데 비용 청구되어서...깜짝 놀랐어요,2019. 12. 24
869,스위스 그랜드 호텔,4,좋았어요.,2019. 12. 23
870,스위스 그랜드 호텔,5,만족핮니다.,2019. 12. 23
871,스위스 그랜드 호텔,5,접근성만 제외하면 좋습니다.,2019. 12. 23
872,스위스 그랜드 호텔,5,"한번씩이벤트할때가격은감동이네요.
호캉스즐기고싶을때 갈수있는곳이라 자주이용하려고합니다.
직원분들은 항상친절하세요",2019. 12. 22
873,스위스 그랜드 호텔,5,너무너무 청결하고 고급스러워서 생각보다 더 만족스러웠고 좋았습니다 또 가고 싶네요,2019. 12. 22
874,스위스 그랜드 호텔,4,조아요 굿두숙,2019. 12. 22
875,스위스 그랜드 호텔,4,조아요 굯굿굿,2019. 12. 22
876,스위스 그랜드 호텔,5,힐튼 이름에 걸맞게 좋았습니다,2019. 12. 22
877,스위스 그랜드 호텔,5,룸 업그레이드 해주셔서 잘 쉬다 갑니다,2019. 12. 22
878,스위스 그랜드 호텔,5,진짜꼭가보셈,2019. 12. 22
879,스위스 그랜드 호텔,5,8만원에 와서 그런지 가격 대비 너무 좋았습니다,2019. 12. 21
880,스위스 그랜드 호텔,5,룸컨디션 좋습니다,2019. 12. 21
881,스위스 그랜드 호텔,5,5성급 호텔 맛을 봤습니다.,2019. 12. 21
882,스위스 그랜드 호텔,4,감사합니다. 잘 쉬었습니다.,2019. 12. 20
883,스위스 그랜드 호텔,5,이번이 두번째 방문임ㅎㅎ편하고 좋음ㅎㅎ,2019. 12. 20
884,스위스 그랜드 호텔,4,여기도 중국인 관광객들이 시끄럽게 하는건 마찬가지네요...ㅜㅜ 아무튼 잘 쉬다갑니다,2019. 12. 20
885,스위스 그랜드 호텔,3,숙박 가성비는 괜찮으나 전체적인 음식 퀄 및 가성비가 별로고..(재정난이 보이는 수준) 조식도 별로.. 다만 서비스는 훌륭함. 다만 오래된 호텔 특성상 불편한 점들이 좀 있음,2019. 12. 20
886,스위스 그랜드 호텔,5,깔끔해요 ㅎㅎ,2019. 12. 20
887,스위스 그랜드 호텔,5,너무 좋았어요 자주 이용할께요,2019. 12. 20
888,스위스 그랜드 호텔,4,"저렴한가격에 잘왔습니다만
중국인들이 많아서 별로였네요 그건좀",2019. 12. 20
889,스위스 그랜드 호텔,3,"가끔씩방문하는곳이지만. 이번엔 샤워기도 망가져있고
호텔로 바로 예약하지않으면 와이파이사용 비용을 내야한다고해서 좀 불편했네요~",2019. 12. 19
890,스위스 그랜드 호텔,5,너무 좋습니다,2019. 12. 19
891,스위스 그랜드 호텔,4,조금 오래됐지만 가성비좋아요~,2019. 12. 18
892,스위스 그랜드 호텔,4,기대 이상으로 괜찮네요,2019. 12. 17
893,스위스 그랜드 호텔,5,편안해요 좋아요,2019. 12. 16
894,스위스 그랜드 호텔,5,깨끗했고 따뜻했어요~,2019. 12. 16
895,스위스 그랜드 호텔,5,확실히 오성급은 다릅니다 추천해요,2019. 12. 16
896,스위스 그랜드 호텔,5,"자차 없으면 교통이 불편할 것 같아요
5성급 호텔이라 어느 하나 맘에 들지 않은 것이 없었네요
어메니티에 클렌징폼은 없으니 챙겨가시고 1층 로비에 편의점 있어요^^",2019. 12. 15
897,스위스 그랜드 호텔,4,"방 온도를 많이 올렷음에도 불구하고 온도가 너무 안올라가서 좀 추웠어요
그거빼고는 너무좋았습니다 ~",2019. 12. 15
898,스위스 그랜드 호텔,5,역시 힐튼,2019. 12. 15
899,스위스 그랜드 호텔,5,"전체적으로  좋았다  친절하고 깨끗하고  편했다
조식은  좀 실망",2019. 12. 15
900,스위스 그랜드 호텔,5,머하나 나무랄께 없습니다. ^^,2019. 12. 15
901,스위스 그랜드 호텔,4,아늑하고 좋았어요~^^,2019. 12. 15
902,스위스 그랜드 호텔,5,다음에도오겟소이다,2019. 12. 14
903,스위스 그랜드 호텔,5,깔끔 무난,2019. 12. 11
904,스위스 그랜드 호텔,5,"직원, 시설, 객실 모두 최상이었습니다. 식사까지 하고 나오려고 했는데 시간이 없어서 체크아웃 하고 그냥 나왔네요 ㅎㅎ 여자친구가 매우 좋아했어요.",2019. 12. 11
905,스위스 그랜드 호텔,4,가격대비 시설이 아주 깨끗합니다.,2019. 12. 11
906,스위스 그랜드 호텔,5,좋아요 ㅠㅠ,2019. 12. 11
907,스위스 그랜드 호텔,5,굿굿 좋아요,2019. 12. 10
908,스위스 그랜드 호텔,4,좀오래됫지만 조아요 물수압 엄청 악해요,2019. 12. 09
909,스위스 그랜드 호텔,5,우선 가성비좋았구 동네가워낙 안쪽에위치해 조용해서좋았다.,2019. 12. 09
910,스위스 그랜드 호텔,5,너무 좋았습니다,2019. 12. 09
911,스위스 그랜드 호텔,5,괜찮았어요,2019. 12. 09
912,스위스 그랜드 호텔,5,너무 좋았어요!,2019. 12. 09
913,스위스 그랜드 호텔,5,ㅠㅠㅠ 물이 너무 약해요ㅠㅠ 수압.....,2019. 12. 08
914,스위스 그랜드 호텔,5,방 넓고 좋았어요. 😍😍😍,2019. 12. 07
915,스위스 그랜드 호텔,2,와이파이 결제 조심,2019. 12. 07
916,스위스 그랜드 호텔,4,교통빼고는 5성급답게 좋았움🙂,2019. 12. 06
917,스위스 그랜드 호텔,3,방 자체는 너무 좋았음! 넓고 깨끗함ㅎㅎ침구 넘 좋고 푹신하구 싱글침대 두개 이어붙인 침대라 엄청 컸음! 그런데 샤워가운을 말해야 주고 샴푸린스바디워시바디로션을 제외한 다른 어메니티가 하나도 없어서 당황스러웠음ㅠ 교통도 버스 이용해야해서 불편했음,2019. 12. 06
918,스위스 그랜드 호텔,5,주차가 편리하고 깔끔해요,2019. 12. 01
919,스위스 그랜드 호텔,4,조용하고 깨끗했어요 이 가격에 호캉스해서 좋았습니다,2019. 11. 29
920,스위스 그랜드 호텔,5,지하철역에서 조금떨어져서 교통이 불편하긴 했지만 셔틀을 이용하면 편하게 갈수있고 서비스나 기타 객실은 정말 마음에 들었습니다. 다음에 서울갈일 있으면 또 이용할꺼 같아요.,2019. 11. 29
921,스위스 그랜드 호텔,5,특급호텔은 다 이유가 있네요. 다른 곳들도 많이 다녀보았지만 객실 리모델링 이후 좋아진 것 같습니다.,2019. 11. 27
922,스위스 그랜드 호텔,5,너무좋아요,2019. 11. 27
923,스위스 그랜드 호텔,5,좋았습니다,2019. 11. 26
924,스위스 그랜드 호텔,5,가성비 좋아요,2019. 11. 25
925,스위스 그랜드 호텔,5,자주이용하는곳이에요 리모데링해서깨끗하고좋아요,2019. 11. 25
926,스위스 그랜드 호텔,4,칫솔이 없어서 당황...,2019. 11. 25
927,스위스 그랜드 호텔,5,역시 5성급이라 그런지 전반적으로 다 만족스러웠습니다,2019. 11. 24
928,스위스 그랜드 호텔,5,밤에 외풍때문에 조금 추운것 빼곤 특급 호텔답게 만족스러운 투숙이었습니다.,2019. 11. 24
929,스위스 그랜드 호텔,4,매우 만족합니다 깨끗하고 좋아요,2019. 11. 21
930,스위스 그랜드 호텔,5,편하고 깨끗합니다,2019. 11. 19
931,스위스 그랜드 호텔,5,안녕 하세요,2019. 11. 17
932,스위스 그랜드 호텔,5,예약부분에서 약간 혼란이있엇지만 좋았습니다,2019. 11. 15
933,스위스 그랜드 호텔,4,방 넓고 조아요~~,2019. 11. 13
934,스위스 그랜드 호텔,5,옛날식이지만 깨끗,2019. 11. 02
935,스위스 그랜드 호텔,5,최고였어요👍👍,2019. 10. 15
936,스위스 그랜드 호텔,5,언제나 한결같은곳 넘 좋아요,2019. 10. 12
937,스위스 그랜드 호텔,5,위치 제외하고 다 좋았어요,2019. 10. 07
938,스위스 그랜드 호텔,5,일단 서비스가 진짜좋았습니다 친절해서 너무 좋았습니다 ^^,2019. 10. 06
939,스위스 그랜드 호텔,5,잘 쉬었다 갑니다,2019. 10. 04
940,스위스 그랜드 호텔,5,깔끔하고 너무 좋았어요,2019. 10. 04
941,스위스 그랜드 호텔,5,침대가최고네요 진짜 못일어날뻔햇어요,2019. 10. 04
942,스위스 그랜드 호텔,4,친절하시고 좋은 호텔이지만 시설이 조금 올드한 느낌은 있네요~,2019. 10. 01
943,스위스 그랜드 호텔,5,객실도 깔끔하고 라운지도 약간 붐비긴 했지만 충분히 만족스러웠습니다. 침대가 진동흡수가 잘 안되긴 했지만 숙면하는데 불편함은 없었구요. 가성비 좋습니다!,2019. 09. 23
944,스위스 그랜드 호텔,4,"더뷔폐조식포함 패키진데 직원분들이 정신이 없으니 덩달아 정신이 없네요.
침구류는 모든 분들이 말씀하듯 좋았습니다:)",2019. 08. 26
945,스위스 그랜드 호텔,4,침대나 청결도 모두 좋았구요 객실도 좁지도 너무 넓지도 않아 포근함이 느껴졌어요. 수영장은 허리까지 오는 곳 부터 170cm까지 있어서 물놀이를 즐기기에 좋았구요. 체크인 시간보다 약간 일찍 들어가서 그런지 가운이 없었는데 카운터에 전화하니 바로 시정해주셨어요. 간만에 잘 쉬고 옵니다 ㅎㅎ,2019. 08. 21
946,스위스 그랜드 호텔,4,"오래된 호텔의 느낌은 있습니다.
그렇지만 전체적으로 깨끗했고 직원들의 친절도도 좋았습니다",2019. 08. 13
947,스위스 그랜드 호텔,5,좋아요 시설이 깨끗합니다,2019. 08. 07
948,스위스 그랜드 호텔,4,아주 좋아요,2019. 08. 07
